EDI_concept_code,제품명_x,규격,대분류군코드,대분류군명,대분류코드,대분류코드명,중분류코드,중분류명,matchScore,targetConceptId,targetConceptName,targetVocabularyId,targetDomainId,targetStandardConcept,targetChildCount,targetParentCount,targetConceptClassId,targetConceptCode,targetValidStartDate,targetValidEndDate
J6011085,NITINOL WIRE WITH PLATINUM TIP,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106007,HAIR WIRE,0.19169265032,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6011114,SLIM WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106007,HAIR WIRE,0.59743773937,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6011115,3S ACCESS GUIDEWIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106007,HAIR WIRE,0.6788392663,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6011214,MICRO WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106007,HAIR WIRE,0.62318974733,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6013001,AMPLATZ SUPER STIFF GUIDE WIRE,200CM이하 전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106004,ANGIO EXTRA-SUPPORT GUIDE WIRE (200CM미만),0.49618718028,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6014002,AMPLATZ EXTRA STIFF GUIDE WIRE,201CM이상 전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106005,ANGIO EXTRA-SUPPORT GUIDE WIRE (200CM이상),0.49455216527,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6014012,ROSEN CURVED SAFE-T-J GUIDE WIRE,201CM이상 전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106005,ANGIO EXTRA-SUPPORT GUIDE WIRE (200CM이상),0.39136981964,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6014102,LUNDERQUIST WIRE GUIDES,201CM이상 전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106005,ANGIO EXTRA-SUPPORT GUIDE WIRE (200CM이상),0.49925410748,4030449,Catheter guide wire,SNOMED,Device,S,3,1,Physical Object,129462001,19700101,20991231
J6061017,GAIA GUIDE WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106017,"소화기(담췌관 포함), 기관지 성형술용 내시경하 GUIDE WIRE",0.7330005765,45762157,"Endotherapy guidewire, single-use",SNOMED,Device,S,0,1,Physical Object,468636009,20150131,20991231
J6061019,OPTIMOS GUIDE WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106017,"소화기(담췌관 포함), 기관지 성형술용 내시경하 GUIDE WIRE",0.68148088455,45762157,"Endotherapy guidewire, single-use",SNOMED,Device,S,0,1,Physical Object,468636009,20150131,20991231
J6061022,TRACER HYBRID GUIDE WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106017,"소화기(담췌관 포함), 기관지 성형술용 내시경하 GUIDE WIRE",0.6143015027,45762157,"Endotherapy guidewire, single-use",SNOMED,Device,S,0,1,Physical Object,468636009,20150131,20991231
J6061041,HYDRA-JAGWIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106017,"소화기(담췌관 포함), 기관지 성형술용 내시경하 GUIDE WIRE",0.32494741678,45762157,"Endotherapy guidewire, single-use",SNOMED,Device,S,0,1,Physical Object,468636009,20150131,20991231
J6061042,METRO TRACER GUIDE WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106017,"소화기(담췌관 포함), 기관지 성형술용 내시경하 GUIDE WIRE",0.68882995844,45762157,"Endotherapy guidewire, single-use",SNOMED,Device,S,0,1,Physical Object,468636009,20150131,20991231
J6061101,VISIGLIDE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106017,"소화기(담췌관 포함), 기관지 성형술용 내시경하 GUIDE WIRE",0.2632111907,45762157,"Endotherapy guidewire, single-use",SNOMED,Device,S,0,1,Physical Object,468636009,20150131,20991231
J6081066,PRESSURE WIRE,전규격,J,중재적 시술용 군,J6,GUIDE WIRE 류,106012,관상동맥내 압력측정용,0.72168856859,4160627,Intracoronary pressure guide wire,SNOMED,Device,S,0,1,Physical Object,371789009,19700101,20991231
J7001004,ANYNAVY NEEDLE SET,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.49170574546,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001006,INNO-SIGMA PORT ACCESS INFUSION SET,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.31583285332,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001007,SURECAN SAFETY II,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.59699475765,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001011,CHEMO NEEDLE SET,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.63297963142,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001012,HUBER EXTENSION SET DISTRICATH,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.44277325273,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001036,HUBSITE NEEDLE,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.64676600695,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001109,GRIPPER PLUS POWER P.A.C,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.30802685022,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J7001110,SAFESTEP HUBER NEEDLE SET,전규격,J,중재적 시술용 군,J7,PORT NEEDLE 류,106014,피하매몰정맥포트용 약물 주입용,0.45142453909,45759984,Subcutaneous injection/infusion port needle,SNOMED,Device,S,0,1,Physical Object,465504007,20150131,20991231
J8212004,HANARO BILIARY SPIRAL STENT,전규격,J,중재적 시술용 군,J8,확장용 풍선카테터 & STENT 류,108015,BILIARY METAL STENT,0.65701258183,45764662,Bare-metal biliary stent,SNOMED,Device,S,0,2,Physical Object,701398005,20150131,20991231
K0001008,UNILECT,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.42086714506,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0001012,ARBO ELECTRODE,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.63932603598,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0001014,BIOLECT-10,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.29790171981,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0001017,E-TACT,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.3599306643,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0001019,VITRODE L,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.4620693624,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0001050,MEDICO EKG ELECTRODE,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.45971146226,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0001330,BLUE SENSOR,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110001,심전도검사용 재료,0.45063900948,45762072,"Electrocardiographic electrode, single-use",SNOMED,Device,S,0,1,Physical Object,468513008,20150131,20991231
K0002015,EDGE SYSTEM ELECTRODES WITH QUIK-COMBO CONNECTOR,전규격 (2개/PACK),K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110002,DEFIBRILLATION ELECTRODE,0.35476729274,45768099,External defibrillator electrode,SNOMED,Device,S,7,1,Physical Object,705940000,20150131,20991231
K0002016,MULTI FUNCTION ELECTRODE,2개/PACK,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110002,DEFIBRILLATION ELECTRODE,0.56730991602,45768099,External defibrillator electrode,SNOMED,Device,S,7,1,Physical Object,705940000,20150131,20991231
K0002018,DEFIBRILLATION ELECTRODE PED,전규격 (2개/PACK),K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110002,DEFIBRILLATION ELECTRODE,0.82940262556,45768099,External defibrillator electrode,SNOMED,Device,S,7,1,Physical Object,705940000,20150131,20991231
K0002118,DEFIBRILLATION ELECTRODE ADULT,전규격 (2개/PACK),K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110002,DEFIBRILLATION ELECTRODE,0.78648751974,45768099,External defibrillator electrode,SNOMED,Device,S,7,1,Physical Object,705940000,20150131,20991231
K0401002,PRO-NEO,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110011,신생아전용 심전도전극 (LEAD WIRE 일체형),0.67485463619,45758427,Neonatal electrocardiographic electrode,SNOMED,Device,S,0,1,Physical Object,463118008,20150131,20991231
K0401010,LEAD WIRE ELECTRODE,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110011,신생아전용 심전도전극 (LEAD WIRE 일체형),0.57119810581,45758427,Neonatal electrocardiographic electrode,SNOMED,Device,S,0,1,Physical Object,463118008,20150131,20991231
K0401011,NEOTRODE AND NEOTRODE Ⅱ CONDUCTIVE ADHESIVE GEL W/LEADWIRE,전규격,K,일반재료 군(Ⅰ),K0,ELECTRODE & EKG 재료 류,110011,신생아전용 심전도전극 (LEAD WIRE 일체형),0.43448355794,45758427,Neonatal electrocardiographic electrode,SNOMED,Device,S,0,1,Physical Object,463118008,20150131,20991231
K0501055,BIOSENSOR,전규격,H,신경외과용 군,H4,뇌신경생리 측정 류,84040,비침습적 대뇌피질 산소포화도 감시용,0.4856146872,45761274,Cerebral oximeter sensor,SNOMED,Device,S,0,1,Physical Object,467326008,20150131,20991231
K0501065,SOMASENSOR,전규격,H,신경외과용 군,H4,뇌신경생리 측정 류,84040,비침습적 대뇌피질 산소포화도 감시용,0.52597856522,45761274,Cerebral oximeter sensor,SNOMED,Device,S,0,1,Physical Object,467326008,20150131,20991231
K2011003,맘모필름,18CM X 24CM,K,일반재료 군(Ⅰ),K2,FILM 류,112002,MAMMO FILM (18cm X 24cm),0,45764303,"Medical x-ray film, non-screen",SNOMED,Device,S,0,1,Physical Object,700948005,20150131,20991231
K2011011,MIN-R S,18CM X 24CM,K,일반재료 군(Ⅰ),K2,FILM 류,112002,MAMMO FILM (18cm X 24cm),0.37544059753,45764303,"Medical x-ray film, non-screen",SNOMED,Device,S,0,1,Physical Object,700948005,20150131,20991231
K2021001,레이저필름,14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112004,습식LASER FILM (14 X 17),0,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2031001,C-T 필름,14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112014,CT FILM (14 X 17),0.42802682519,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2051004,FILM,14 X 36,K,일반재료 군(Ⅰ),K2,FILM 류,112017,일반필름 (14 X 36),0.52676105499,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2053008,방사선필름,14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112018,일반필름 (14 X 17),0,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2055011,RETINA XOE FILM,11 X 14,K,일반재료 군(Ⅰ),K2,FILM 류,112020,일반필름 (11 X 14),0.24832743406,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2061003,파노라마 필름,전규격,K,일반재료 군(Ⅰ),K2,FILM 류,112027,치과용필름 (파노라마),0,45762280,"Dental x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,468827008,20150131,20991231
K2062001,표준필름,전규격,K,일반재료 군(Ⅰ),K2,FILM 류,112029,치과용필름 (표준),0,45762280,"Dental x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,468827008,20150131,20991231
K2110001,EC-L FILM,14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112025,ONCOLOGY용 FILM,0.20536530018,45768234,Medical x-ray film,SNOMED,Device,S,2,1,Physical Object,706247001,20150131,20991231
K2121003,DRY LASER FILM:DI-AL,14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112008,건식LASER FILM (14 X 17),0.17666985095,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2121013,DRY FILM : DI-AT,14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112008,건식LASER FILM (14 X 17),0.26198214293,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2121014,"MEDICAL IMAGING FILM, SD-Q",14 X 17,K,일반재료 군(Ⅰ),K2,FILM 류,112008,건식LASER FILM (14 X 17),0.31303519011,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2125002,DRYSTAR TM1 B/C,8 X 10,K,일반재료 군(Ⅰ),K2,FILM 류,112013,건식LASER FILM (8 X 10),0.24947290123,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2126001,DRY LASER FILM:DVB/DVE,10 X 12,K,일반재료 군(Ⅰ),K2,FILM 류,112012,건식LASER FILM (10 X 12),0.16381211579,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K2126013,DRY LASER FILM : DI-HT,10 X 12,K,일반재료 군(Ⅰ),K2,FILM 류,112012,건식LASER FILM (10 X 12),0.20153403282,45764304,"Medical x-ray film, screen",SNOMED,Device,S,0,1,Physical Object,700949002,20150131,20991231
K3006002,THORACIC CATHETER (CHEST TUBE),"STRAIGHT, ANGLE TYPE",K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113008,"CHEST TUBE - STRAIGHT, ANGLE TYPE",0.29611581564,4121351,Chest drain,SNOMED,Device,S,2,3,Physical Object,258643002,19700101,20991231
K3007111,THORACIC CATHER (CHEST TUBE),TROCAR,K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113009,CHEST TUBE - TROCAR TYPE,0.47321042418,4121351,Chest drain,SNOMED,Device,S,2,3,Physical Object,258643002,19700101,20991231
K3100003,URINE BAG,전규격,K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113005,URINE BAG,0.70010310411,45764879,"Closed-ended non-wearable urine collection bag, sterile",SNOMED,Device,S,0,1,Physical Object,701671000,20150131,20991231
K3101006,URINE HOURLY BAG,전규격,K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113006,URINE HOURLY BAG,0.27889561653,45764879,"Closed-ended non-wearable urine collection bag, sterile",SNOMED,Device,S,0,1,Physical Object,701671000,20150131,20991231
K3101021,UNOMETER 500,전규격,K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113006,URINE HOURLY BAG,0.54437088966,45764879,"Closed-ended non-wearable urine collection bag, sterile",SNOMED,Device,S,0,1,Physical Object,701671000,20150131,20991231
K3200016,BILE BAG,400 CC,K,일반재료 군(Ⅰ),K3,지속적 배액용 류,113004,BILE BAG,0.64786565304,4222465,Bile collection bag,SNOMED,Device,S,0,2,Physical Object,8407004,19700101,20991231
K4001027,RUSCH ENDOTRACHEAL TUBE CUFFED,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114001,ENDOTRACHEAL TUBE STANDARD CUFF TYPE,0.83054763079,45761087,"Basic endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,467053003,20150131,20991231
K4021001,ENDOTRACHEAL TUBE CLEAR PROFILE CUFFED,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114001,ENDOTRACHEAL TUBE STANDARD CUFF TYPE,0.80728399754,45761087,"Basic endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,467053003,20150131,20991231
K4021023,SHERIDAN/HVT TRACHEAL TUBE,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114026,ENDOTRACHEAL TUBE STANDARD CUFF TYPE(TAPER-SHAPED CUFF),0.38920009136,45761087,"Basic endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,467053003,20150131,20991231
K4021110,ENDOTRACHEAL TUBE WITH CUFF,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114001,ENDOTRACHEAL TUBE STANDARD CUFF TYPE,0.90348911285,45761087,"Basic endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,467053003,20150131,20991231
K4021131,ENDOTRACHEAL TUBES CUFF,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114001,ENDOTRACHEAL TUBE STANDARD CUFF TYPE,0.9005650878,45761087,"Basic endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,467053003,20150131,20991231
K4021213,SHERIDAN SPIRAL-FLEX REINFORCED TRACHEAL TUBE CUFFED,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.55340689421,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4022002,ENDOTRACHEAL TUBE WITHOUT CUFF,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114002,ENDOTRACHEAL TUBE STANDARD UNCUFF TYPE,0.85470145941,45761087,"Basic endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,467053003,20150131,20991231
K4041007,ENDOTRACHEAL TUBES REINFORCED(ENDOSOFT-PLUS),CUFF 전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.54966562986,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4041027,"ARMOURED TRACHEAL TUBE WITH CUFF, MURPHY EYE",전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.62680333853,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4041031,ENDOTRACHEAL TUBE REINFORCED CUFFED TYPE,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.71518391371,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4041131,SAFETY-FLEX REINFORCED TRACHEAL TUBE(CUFFED TYPE),전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.42226800323,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4051004,ENDOTRACHEAL TUBE WIRE REINFORCED SILICONE,WITH CUFF,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.76853370667,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4051005,ENDOTRACHEAL TUBE ALL SILICONE WIRE REINFORCED,CUFFED,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114003,ENDOTRACHEAL TUBE REINFORCED CUFF TYPE,0.73613637686,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4052004,ENDOTRACHEAL TUBE WIRE REINFORCEDSILICONE,UNCUFF 전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114004,ENDOTRACHEAL TUBE REINFORCED UNCUFF TYPE,0.69911831617,45760405,"Reinforced endotracheal tube, single-use",SNOMED,Device,S,0,1,Physical Object,466110008,20150131,20991231
K4061002,"ENDOTRACHEAL TUBE RAE, NASAL",전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114005,ENDOTRACHEAL TUBE PREFORMED NASAL CUFF TYPE,0.7557836771,4148970,Nasal RAE endotracheal tube,SNOMED,Device,S,0,1,Physical Object,309805001,19700101,20991231
K4101013,CLOSED SUCTION CATHETER,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.82958090305,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101018,SUCTION TUBE & CATHETER,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.55715048313,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101021,CLOSED SUCTION CATHETER ,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.81959295273,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101036,CLOSED SUCTION SYSTEMS,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.74421024323,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101036,CLOSED SUCTION SYSTEMS,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.74421024323,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101036,KIMBERLY-CLARK TRACH CARE CATHETER,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.28003463149,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101036,KIMBERLY-CLARK TRACH CARE CATHETER,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.28003463149,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101042,UNI CLOSED SUCTION CATHETER,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.70544099808,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101048,흡인용튜브·카테터,전규격,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4101631,TUOREN CLOSED SUCTION CATHETER, 전규격 ,S,선별급여 품목 군,S0,선별급여류,250073,흡인용 카테타 (CLOSED SUCTION CATHETER),0.64755320549,4129642,Closed-circuit suction catheter,SNOMED,Device,S,0,1,Physical Object,260999003,19700101,20991231
K4201002,DISPOSABLE NEBULIZER PEDIATRIC AEROSOL MASK WITHOUT TUBE,,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114010,NEBULIZER MASK,0.5643273592,4145694,Aerosol oxygen mask,SNOMED,Device,S,0,1,Physical Object,426851007,19700101,20991231
K4201009,DISPOSABLE NEBULIZER AEROSOL MASK,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114010,NEBULIZER MASK,0.70345836878,4145694,Aerosol oxygen mask,SNOMED,Device,S,0,1,Physical Object,426851007,19700101,20991231
K4201026,DISPOSABLE NEBULIZER AEROSOL MASK WITHOUT TUBE,"8100,1120 SERIES",K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114010,NEBULIZER MASK,0.58374166489,4145694,Aerosol oxygen mask,SNOMED,Device,S,0,1,Physical Object,426851007,19700101,20991231
K4201031,DISPOSABLE AEROSOL MASK,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114010,NEBULIZER MASK,0.52480453253,4145694,Aerosol oxygen mask,SNOMED,Device,S,0,1,Physical Object,426851007,19700101,20991231
K4201105,AEROSOL MASK,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114010,NEBULIZER MASK,0.70578420162,4145694,Aerosol oxygen mask,SNOMED,Device,S,0,1,Physical Object,426851007,19700101,20991231
K4380003,SILBRONCHO,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114022,일측폐환기용 튜브,0.48538184166,4208623,Double lumen tracheobronchial tube,SNOMED,Device,S,0,1,Physical Object,440625007,20090131,20991231
K4390012,BRONCHO CATHETER PU,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114022,일측폐환기용 튜브,0.61388486624,4208623,Double lumen tracheobronchial tube,SNOMED,Device,S,0,1,Physical Object,440625007,20090131,20991231
K4390023,HUMAN BRONCHO CATHETER,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114022,일측폐환기용 튜브,0.57255512476,4208623,Double lumen tracheobronchial tube,SNOMED,Device,S,0,1,Physical Object,440625007,20090131,20991231
K4502070,FISHER&PAYKEL AIRVO BREATHING CIRCUIT,전규격,K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114031,가온 가습 고유량 비강캐뉼라 요법용,0.42029693723,4139525,High flow oxygen nasal cannula,SNOMED,Device,S,0,1,Physical Object,426854004,19700101,20991231
K4502270,FISHER&PAYKEL SINGLE USE BREATHING CIRCUIT,"RT202,RT329",K,일반재료 군(Ⅰ),K4,기관내 삽입관 류,114031,가온 가습 고유량 비강캐뉼라 요법용,0.43150094151,4139525,High flow oxygen nasal cannula,SNOMED,Device,S,0,1,Physical Object,426854004,19700101,20991231
K5001008,SILICONE FOLY BALLOON CATHETER,2WAY,K,일반재료 군(Ⅰ),K5,비뇨생식기 류,115001,FOLEY CATHETER : 2-WAY,0.47458988428,4145656,Indwelling urethral catheter,SNOMED,Device,S,0,1,Physical Object,266737003,19700101,20991231
K5001017,SILICONE FOLEY CATHETER,2WAY,K,일반재료 군(Ⅰ),K5,비뇨생식기 류,115001,FOLEY CATHETER : 2-WAY,0.45219406486,4145656,Indwelling urethral catheter,SNOMED,Device,S,0,1,Physical Object,266737003,19700101,20991231
